DEP_Code,Name,Street_Add,Town_City,Type,Zip Code,tons,Lat,Long,X_Coord,Y_Coord,Status,Score
C100,Jacob Wirth Co,33 Stuart St,Boston,C,2116,12.6,42.35090346,71.0635114,235962.7435,900137.178,M,100
R419,Jacob's of Dalton,51 Daly Ave,Dalton,R,1226,16.5,42.4744013,73.1637693,63196.00552,915097.3522,M,100
R621,Jacoppi's Colonel Tyng Manor,273 Middlesex Rd,Tyngsboro,R,1879,18,42.68083068,71.4260191,206063.6006,936696.504,M,100
F384,Jacquelines Gourmet Cookies,96 Swampscott Rd Ste 1,Salem,F,1970,,42.49399987,70.9197949,247695.4104,916102.3021,M,100
F385,Jacquelines Wholesale Bakery,342 Pearl St,Malden,F,2148,,42.41792782,71.07767,234759.3479,907576.1053,M,100
R622,Jade Chef,585 North St,East Weymouth,R,2189,18,42.22909603,70.943463,245941.8066,886665.2643,M,100
R2165,Jade East Restaurant,433 Main St,Tewksbury,R,1876,37.5,42.62029572,71.258286,219830.3241,929997.42,M,100
R1967,Jade Pacific Restaurant,770 Boston Rd,Billerica,R,1821,33,42.53494487,71.2348044,221786.2401,920522.1636,M,100
R176,Jade Restaurant,19 Russell Ter,Newburyport,R,1950,15,42.816461,70.9112796,248148.1623,951927.074,M,100
R3095,Jae's Cafe & Grille,520 Columbus Ave,Boston,R,2118,60,42.34207881,71.0798862,234618.4443,899150.2046,M,100
F386,Jake and Lukes Original Foods,225 Humphrey St,Swampscott,F,1907,,42.46722896,70.9146393,248139.6258,913131.5551,M,100
R3198,Jake N Joes Sports Grille,475 Boston Providence Hwy,Norwood,R,2062,67.5,42.19540625,71.1843851,226067.7995,882821.5723,M,100
R177,Jake's Diner,102 Alden Rd,Fairhaven,R,2719,15,41.64652567,70.8870306,251065.188,821992.9124,M,100
R1129,Jakes Hamburgers,1375 Carew St,Springfield,R,1104,22.5,42.1364835,72.5692343,111608.0702,876782.6695,M,100
R3409,Jakes Post Road Grill,1 Medford St,Woburn,R,1801,82.5,42.4683763,71.1423541,229412.1408,913155.4791,M,100
R178,Jake's Restaurant and Coffee Shop,30 Main St,Marlborough,R,1752,15,42.34730985,71.5439866,196375.6789,899646.9302,M,100
R3721,Jake's Seafood Restaurant,50 George Washington Blvd,Hull,R,2045,135,42.27019656,70.8571688,253030.8131,891280.4284,M,100
R2879,Jalapenos Mexican Restaurant,86 Main St,Gloucester,R,1930,49.5,42.61252249,70.6645251,268550.1852,929441.5668,M,100
G235,Jamaica Plain Hi Lo Foods,413 Centre St,Boston,G,2130,75,42.29497642,71.0569773,236533.3568,893927.8926,M,100
R1446,Jamba Juice,775 Commonwealth Ave,Boston,R,2215,27,42.350403,71.1090683,232209.5449,900063.3836,M,100
F387,James C Cannell Coffees Inc,21 Patterson Brook Rd,Wareham,F,2576,,41.78387292,70.7506921,262288.9827,837337.8817,M,100
F388,James Cowan & Sons,187 Beaconsfield Rd,Worcester,F,1602,,42.28542363,71.8492131,171198.1517,892830.8978,M,100
W215,"James E. Kilduff, Inc.",9 Betty St,Everett,W,2149,,42.21846693,71.8163112,173884.1896,885383.1944,T,66
R1407,James Gate,5 MCBRIDE ST,JAMAICA PLAIN,R,2130,25.5,42.30592285,71.1146583,231771.3009,895120.6608,M,100
IH643,JAMES MANOR REST HOME,222 SOUTH STREET,FITCHBURG,IH,1420,9.198,42.57471652,71.7993717,175421.6636,924949.3522,M,100
R3199,Jamie's Grill & Pub,63 Columbian St,Braintree,R,2184,67.5,42.1850812,70.9746903,243394.1552,881760.1347,M,100
R623,Jamies Restaurant Group,769 Bedford St,Whitman,R,2382,18,42.08148543,70.9472157,245738.2809,870268.1267,M,100
R2030,Jam's Bar & Grill,419 Pasco Rd,Springfield,R,1119,36,42.14321718,72.5025718,117127.4855,877463.6135,M,100
R2166,Janine's Frostee,149 East St,Ware,R,1082,37.5,42.26426495,72.222408,140399.0135,890674.1373,M,100
F389,Janko Beverage Systems Inc,113 Hall St,Fall River,F,2724,,41.68682735,71.1738511,227153.8282,826337.553,M,100
W216,Jard Marketing Business Trust,71 Glenn St,Lawrence,W,1843,,42.61363843,73.1186217,67201.31282,930489.8686,T,66
R3325,Jared Coffin House,29 Broad St,Nantucket,R,2554,75,41.28515611,70.0996568,317314.3156,782635.7689,M,100
R420,Jasmine,733 Turnpike St Ste 1,North Andover,R,1845,16.5,42.6607839,71.108771,232075.9004,934540.5169,M,100
R1130,Java Dreams,237 Commercial St Unit 2a,Provincetown,R,2657,22.5,42.05020963,70.1880021,308606.7701,867481.3793,M,100
R421,Java House,541 E BROADWAY,BOSTON,R,2127,16.5,42.33552043,71.0427641,237681.2763,898437.4673,M,100
R624,Java Joe's Cafe,12 WASHINGTON ST,WELLESLEY,R,2481,18,42.30442256,71.2839763,217811.5454,894904.8045,M,54
R179,Java Jungle,175 GEORGE WASHINGTON BLVD,HULL,R,2045,15,42.26325262,70.8596148,252834.8159,890507.6362,M,100
R1663,Java's Brewin,95 Boston Rd Ste 2,North Billerica,R,1862,30,42.59125091,71.2966482,216690.7674,926762.8074,M,100
R1664,Jay's Grill,1223 Beacon St Ste B4,Brookline,R,2446,30,42.3431568,71.117103,231551.1695,899255.5067,M,100
R625,Jay's Ice Cream Food and More,167 Centre St,Malden,R,2148,18,42.42559659,71.0731461,235127.4135,908429.7822,M,100
R626,Jean F Ozella,165 Congress St,Milford,R,1757,18,42.15613744,71.5318801,197365.2673,878412.1396,M,100
IH347,JEANNE JUGAN RESIDENCE,186 HIGHLAND AVENUE,SOMERVILLE,IH,2143,27.594,42.38926394,71.1058162,232457.543,904381.1283,M,100
R180,Jeannette's Caterers,83 Thorndike St,Revere,R,2151,15,42.42035353,70.996343,241451.2025,907881.8765,M,100
R905,Jean's Catering Service,100 Central St,Milford,R,1757,21,42.1398133,71.5174567,198556.9198,876598.6361,M,100
W217,"Jedwards International, Inc.",39 Broad St,Quincy,W,2169,,42.3583663,71.0541471,236729.9395,900970.1044,T,66
R627,Jeffrey's,63 E Main St,Norton,R,2766,18,41.96977741,71.1816152,226390.1195,857761.7183,M,100
R181,Jeffrey's Pizza,12 Bob Larson Ln,Attleboro Falls,R,2763,15,41.97156836,71.3038817,216255.3188,857930.072,M,100
F390,Jeremiahs Soft Serve,2 Inverness Ave,Worcester,F,1604,,42.24955819,71.7718122,177569.179,888823.9383,M,100
IH348,JESMOND NURSING HOME,271 NAHANT ROAD,NAHANT,IH,1908,18.7245,42.42600361,70.9199445,247734.4804,908549.4078,M,100
F391,Jessica's Brick Oven,19 6th Rd,Woburn,F,1801,,42.511205,71.146945,229014.9036,917911.2898,M,100
W218,Jessica's Brick Oven Inc.,19 6th Rd,Woburn,W,1801,,42.10279585,70.6594509,269524.4496,872829.4603,T,66
R3410,Jeveli's Restaurant,387 Chelsea St,Boston,R,2128,82.5,42.37950423,71.0275904,238904.6843,903329.7826,M,100
IH349,JEWISH HEALTHCARE CENTER,629 SALISBURY STREET,WORCESTER,IH,1609,46.3185,42.29536489,71.8372446,172189.6304,893931.1442,M,100
IH350,JEWISH NURSING HOME OF WESTERN,770 CONVERSE STREET,LONGMEADOW,IH,1106,65.7,42.06398401,72.5520082,112932.7402,868712.9498,M,100
IH351,JEWISH R CTR FOR THE AGED OF T,330 PARADISE ROAD,SWAMPSCOTT,IH,1907,59.13,42.47844014,70.9073104,248733.6809,914381.0228,M,100
C101,Jiminy Peak Resort,37 Corey Rd,Hancock,C,1237,0,42.55583319,73.2941754,52665.0936,924358.2402,M,100
G236,Jimmie Foodliners,121 Marion Rd,Wareham,G,2571,67.5,41.75875442,70.7278106,264216.3045,834565.0996,M,100
R628,Jimmy Magg's,1233 Bennington St,Boston,R,2128,18,42.39006374,70.9969866,241418.0736,904517.0957,M,100
R182,Jimmy's Cafe & Catering,151 Linden St,Wellesley,R,2482,15,42.29943954,71.2932666,217046.8886,894349.4163,M,100
R1665,Jimmys Pizza House & Rest,282 Pleasant St,Dracut,R,1826,30,42.66494872,71.3145316,215205.136,934946.1385,M,100
R3326,Jimmy's Pub,141 N Main St,Mansfield,R,2048,75,42.02796228,71.217791,223370.2223,864213.7204,M,100
R3096,Jimmy's Restaurant,114 W Housatonic St,Pittsfield,R,1201,60,42.44399152,73.2606061,55164.94887,911880.0044,M,100
R1363,Jimmy's Roast Beef,435 Boston St,Lynn,R,1905,24,42.46629,70.9677051,243776.2433,912998.6657,M,100
R3699,Jimmy's Steer House,1111 Massachusetts Ave,Arlington,R,2476,120,42.42187,71.172545,226949.1414,907979.6723,M,100
W219,Jim's Organic Coffee,21 Pattersons Brook Rd UNI,West Wareham,W,2576,,41.78387292,70.7506921,262288.9827,837337.8817,M,66
R2615,Jj Brannelly's,4432 4436 WASHINGTON ST,ROSLINDALE,R,2131,45,42.280385,71.13462,230137.6242,892276.823,M,100
F392,Jl Distributors,21 Alderbrook Rd,Andover,F,1810,,42.62238456,71.1280363,230515.0032,930267.8957,M,100
IH352,"JML CARE CENTER, INC.",184 TER HEUN DRIVE,FALMOUTH,IH,2540,43.362,41.56633313,70.6247365,273007.1032,813277.2107,M,100
R183,Jo Java Coffee House,3710 Washington St,Jamaica Plain,R,2130,15,42.300984,71.1128915,231919.4554,894572.7414,M,100
R2167,Joe & Maria's,434 Providence Hwy,Norwood,R,2062,37.5,42.19628645,71.1848506,226028.9879,882919.195,M,100
R2001,Joe Angelo's Cafe,11 Crescent St,Brockton,R,2301,34.5,42.08129457,71.0199016,239724.3163,870210.5144,M,100
R2616,Joe Tecce's Ristorante & Caffe,61 N Washington St,Boston,R,2114,45,42.36504686,71.05837,236378.2092,901710.3404,M,100
R3746,Joe's American Bar & Grill,181 Newbury St,Boston,R,2116,150,42.35050894,71.0791032,234678.3437,900086.9002,M,100
R3747,Joe's American Bar & Grill,250 Granite St Ste 10,Braintree,R,2184,150,42.22054,71.02812,238958.7543,885672.7993,M,100
R3748,Joe's American Bar & Grill,985 Providence Hwy,Dedham,R,2026,150,42.23160348,71.1806837,226358.4577,886843.2346,M,100
R3327,Joe's American Bar and Grill,311 Mishawum Rd,Woburn,R,1801,75,42.50389248,71.1319202,230253.1787,917104.2358,M,100
R2168,Joe's Cafe & Spaghetti House,33 Market St,Northampton,R,1060,37.5,42.32167214,72.6291921,106924.0338,897414.3601,M,100
R906,Joe's Family Restaurant,366 MARIANO S BISHOP BLVD,FALL RIVER,R,2721,21,41.6728647,71.1641494,227967.6552,824789.8995,M,100
W220,"Joe's Lobster Market, Inc",Coast Guard Rd,Sandwich,W,2563,,41.7704185,70.4986648,283256.39,836058.627,M,63
G237,Joes Market Place Inc,260 Centre St,Quincy,G,2169,22.5,42.23709227,71.0141833,240098.8933,887517.7528,M,100
R184,Joes Pizza,507 Rantoul St,Beverly,R,1915,15,42.5567214,70.8804509,250878.9984,923092.0562,M,100
W221,Joe's Snipped Fresh Produce,15 Arlington St,Chelsea,W,2150,,42.22102249,71.8186882,173688.9991,885667.7788,T,66
W222,Johanna Fisheries LLC,474 Queen Anne Rd,Harwich,W,2645,,41.70379845,70.0723304,318825.1443,829165.0404,M,66
IH353,JOHN ADAMS HEALTHCARE CENTER,211 FRANKLIN STREET,QUINCY,IH,2169,23.3235,42.2369721,71.0019864,241105.6829,887510.2111,M,100
R1666,John Andrews Restaurant,224 HILLSIDE ROAD,GREAT BARRINGTON,R,1258,30,42.19719396,73.3539642,46890.28632,884635.9452,M,82
R3200,John Brewer's Tavern & Waltham Pubs,39 Main St,Waltham,R,2453,67.5,42.37453505,71.2103327,223857.1299,902710.5932,M,100
C102,John Carver Inn,25 Summer St,Plymouth,C,2360,0,41.95432086,70.6648825,269236.6576,856334.6569,M,100
W223,"John Cerasuolo Co., Inc.",38 New England Prod Ctr,Chelsea,W,2150,,42.39529006,71.0527082,236826.9629,905072.0561,M,52
W224,"John Dewar & Co., Inc.",753 Beacon St,Newton,W,2459,,42.34779246,71.1008287,232889.769,899776.561,T,66
R1364,John Futado,1 Caswell St,East Taunton,R,2718,24,41.8797033,71.0395763,238217.2726,847811.1551,M,100
C103,John Hancock Conference Center,40 Trinity Place,Boston,C,2116,120.5,42.34866359,71.0754671,234978.9476,899883.4118,M,100
C104,John Harvard's Brew House,33 Dunster Street,Cambridge,C,2138,14.9,42.37257721,71.1191444,231368.3692,902522.6434,M,100
F393,John Harvard's Brew House,1 Worcester Rd,Framingham,F,1701,,42.29893731,71.3936587,208768.7978,894278.4388,M,100
R3700,John Harvard's Brewhouse,33 Dunster St,Cambridge,R,2138,120,42.37257721,71.1191444,231368.3692,902522.6434,M,100
C105,John Joseph Moakley United States,12 Northern Ave,Boston,C,2210,27.4,42.35366,71.047405,237288.1278,900450.2768,M,100
IH354,JOHN SCOTT HOUSE N&R CENTER,233 MIDDLE STREET,BRAINTREE,IH,2184,61.4295,42.21807082,70.9921941,241926.4195,885415.5776,M,100
R3097,John Stone's Inn,179 Main St,Ashland,R,1721,60,42.25974663,71.4642471,202949.9732,889920.4906,M,100
G238,Johnnies Food Master,51 Austin St,Boston,G,2129,300,42.3746008,71.0665658,235697.7131,902768.0863,M,100
R1920,Johnny Jack's Restaurant,220 Main St 222,Milford,R,1757,31.5,42.13974697,71.5207154,198287.531,876591.3292,M,100
R185,Johnny Macaroni's Restaurant,582 West Street,East Bridgewater,R,2333,15,42.02021298,70.9810474,242980.4312,863445.0916,M,100
R1667,Johnny Rockets,250 Granite St Ste 196,Braintree,R,2184,30,42.22054,71.02812,238958.7543,885672.7993,M,100
R3013,Johnny Rockets,75 Middlesex Tpke # 1079,Burlington,R,1803,55.5,42.4757479,71.213819,223532.2804,913952.1293,M,100
R1668,Johnny T Macaronis,582 West St Ste 3,East Bridgewater,R,2333,30,42.02021298,70.9810474,242980.4312,863445.0916,M,100
R1921,Johnny's Biltmore Cafe,52 Chandler Pl,Newton,R,2464,31.5,42.36127423,71.203099,224458.0255,901239.6789,M,81
F394,Johnnys Cupcakes,106 Finnell Dr Ste 22,Weymouth,F,2188,,42.18877465,70.9680529,243939.8809,882173.7672,M,100
G239,Johnnys Foodmaster,100 Everett Ave Ste 12,Chelsea,G,2150,45,42.3949687,71.0394427,237919.3393,905042.1731,M,100
R3098,Johnny's Luncheonette,30 LANGLEY RD,NEWTON CENTER,R,2459,60,42.33079213,71.1931827,225287.0851,897856.7493,M,51
R186,Johnny's Pizza & Smokehouse,388 Watertown St,Newton,R,2458,15,42.36038183,71.2018166,224564.0082,901140.9231,M,100
W225,"Johnny's Produce, Inc.",445 Franklin St,Mansfield,W,2048,,42.22779071,72.3615469,128879.0422,886729.585,T,66
G240,Johns Super Market,146 Federal St,Greenfield,G,1301,30,42.5929203,72.5980944,109875.0639,927508.4923,M,100
F395,Johnson Candy Corporation,40 Jaques St,Somerville,F,2145,,42.39369432,71.0911509,233662.7265,904878.9225,M,100
R2419,Johnson's Drive In,164 Boston Rd,Groton,R,1450,42,42.59688721,71.5548924,195494.9202,927370.462,M,100
F396,Johnson's Food Products Corporation,1 Mount Vernon St,Boston,F,2108,,42.358507,71.0627886,236017.9644,900982.0475,T,100
W226,Jonathan Organics,170 Middleboro Rd,East Freetown,W,2717,,41.77826962,70.9317713,247240.5167,836599.2897,M,66
F397,Jordan Bros Seafood Co Inc,2527 Fishpier,Boston,F,2210,,42.3516708,71.0374269,238111.3875,900233.7367,M,26
IH113,JORDAN HOSPITAL,275 SANDWICH STREET,PLYMOUTH,IH,2360,96.74325,41.94454246,70.6452082,270878.6194,855264.7882,M,100
R3099,Joseph's Bistro and Pub,97 Main St,Westminster,R,1473,60,42.54682804,71.9140148,165994.5146,921890.8283,M,100
R187,Joseph's Deli & Sub,258 K St,Boston,R,2127,15,42.3347933,71.0374182,238122.2715,898359.0768,M,100
F398,Joseph's Middle East Bakery,30 International Way,Lawrence,F,1843,,42.68980651,71.1826371,226007.8407,937739.3534,M,100
F399,Josephs Pasta Company Inc,133 Hale St,Haverhill,F,1830,,42.78312064,71.088748,233652.0027,948138.2248,M,100
R2169,Joseph's Pizza,183a Nantasket Ave,Hull,R,2045,37.5,42.26935588,70.8547409,253231.805,891188.5647,M,100
R3624,Joseph's Trattoria Bakery and Cafe,145 Oxford Ave,Haverhill,R,1835,105,42.74650021,71.109612,231963.3708,944062.0954,M,100
R1669,Joseph's Two,805 Main St,Waltham,R,2451,30,42.37625,71.2426337,221196.2419,902892.5531,M,100
R2420,Joseph's Winter Street Cafe,24 Winter St,Newburyport,R,1950,42,42.8109773,70.8765622,250991.9043,951338.0723,M,100
R2617,Joshua Tree,256 Elm St,Somerville,R,2144,45,42.39560204,71.1220241,231119.8519,905079.1009,M,100
R188,Joy of Asia Restaurant,735 Boston Post Rd E,Marlborough,R,1752,15,42.35080678,71.5016957,199860.287,900034.424,M,100
R422,Joy of The Wok,1245 Boston Rd,Springfield,R,1119,16.5,42.1402673,72.502428,117135.5189,877135.8466,M,100
R1131,JP Licks At Newbury Street,352 Newbury St Ste 2,Boston,R,2115,22.5,42.34827811,71.0873529,233999.8388,899835.7886,M,100
R629,JP Licks At Newton Center,659 Centre St,Newton,R,2458,18,42.34885051,71.1876386,225736.6676,899864.2516,M,100
R1670,JP Seafood Cafe,730 Centre St,Jamaica Plain,R,2130,30,42.31089157,71.1145981,231773.7653,895672.5808,M,100
F400,JPS and Sons,190 Providence St,Rehoboth,F,2769,,41.80154142,71.2762351,218596.3547,839051.0817,M,100
F401,Js Service Inc,4 Bailin Cir,Grafton,F,1536,,42.2254143,71.7270472,181256.1876,886131.3869,M,100
R2950,Jts Seafood,2689 Main St,Brewster,R,2631,52.5,41.7680536,70.0573677,319949.6749,836321.6546,M,100
R2618,Jube's Family Restaurant,1227 Providence Rd,Whitinsville,R,1588,45,42.12651167,71.6466154,187877.317,875131.4689,M,100
R3594,Judies,51 N Pleasant St,Amherst,R,1002,97.5,42.37670905,72.5198854,116006.5048,903413.727,M,100
R1671,Juice Guys,4 Easy St,Nantucket,R,2554,30,41.28395017,70.0971984,317522.4547,782505.2277,M,100
R2398,Jukebox Diner,1155 Grand Army Hwy,Somerset,R,2726,40.5,41.73415541,71.1757948,226972.0272,831593.5193,M,100
R3328,Jules Catering,66 South St,Somerville,R,2143,75,42.3745567,71.0912983,233660.7798,902753.1323,M,100
R189,Julian Dining,85 Lincoln St,Greenfield,R,1301,15,42.60072717,72.5869357,110801.9068,928363.9071,M,100
R846,Julies Place,208 Main St,Acton,R,1720,19.5,42.46817874,71.4562383,203598.9019,913072.7953,M,100
G241,Julios Market Inc,267 W Main St,Northborough,G,1532,46.5,42.30914557,71.6562109,187121.0814,895418.6533,M,100
G242,Julios Market Inc,714 Main St,Shrewsbury,G,1545,37.5,42.29540003,71.7028876,183269.1577,893899.9673,M,100
F402,Jumbo Donuts,5 Douglas St,Uxbridge,F,1569,,42.07696182,71.6304182,189208.1453,869625.724,M,100
R907,Jumbo Seafood Restaurant,5 Hudson St 7,Boston,R,2111,21,42.35098713,71.0598804,236261.856,900148.0085,M,100
W227,Juncker Associates and Company Inc,3 State Fish Pier 1,Gloucester,W,1930,,42.61529044,70.6504972,269698.0677,929760.3957,M,100
F403,Junction Ice Cream Inc,606 Essex St,Hamilton,F,1936,,42.62092698,70.8206403,255733.898,930261.4,M,100
R1672,Just Another Phoenix,450 FAUNCE CORNER RD,NORTH DARTMOUTH,R,2747,30,41.66831692,70.991297,242364.656,824356.0588,M,63
W228,K & KFishing Corporation Inc,84 Front St,New Bedford,W,2740,,42.26027135,71.4625698,203088.3437,889978.834,T,66
F404,K P Ventures Inc,700 Atlantic Ave,Boston,F,2111,,42.35116634,71.05621,236564.1574,900169.4814,M,100
R2170,Kahula Restaurant,119 Main Street,Sturbridge,R,1566,37.5,42.0904299,72.0666694,153119.4582,871269.1178,M,100
R3749,Kahunaville,50 Holyoke St,Holyoke,R,1040,150,42.17183713,72.6402621,105789.1436,880785.1813,M,100
F405,Kallio Bogs,81 Tremont St,Carver,F,2330,,41.87059681,70.7278232,264102.7992,846986.7218,M,100
G243,Kam Man Food LLC,219 Quincy Ave Unit 1,Quincy,G,2169,105,42.24133529,70.9912536,241988.6603,888000.0671,M,100
R908,Kame Restaurant,250 Cabot St,Beverly,R,1915,21,42.54952495,70.8779362,251091.3388,922294.183,M,100
R630,Kam's Garden,1501 Bedford St Ste 1,Abington,R,2351,18,42.14272333,70.9531308,245205.2573,877066.6277,M,100
R190,Kapow,1032 COMMONWEALTH AVE,BROOKLINE,R,2459,15,42.35177454,71.1220155,231142.1333,900210.9204,M,100
F406,Karens Kitchen Inc,252 Bussey St,Dedham,F,2026,,42.24794368,71.1544863,228513.5965,888666.6186,M,100
R191,Karoun Restaurant,839 Washington St,Newton,R,2460,15,42.3523032,71.2037038,224411.664,900243.0392,M,61
F407,Karps,6 Martel Way,Georgetown,F,1833,,42.72555528,70.9592104,244292.2464,941802.6188,M,100
R631,Kashmir Indian Restaurant,279 Newbury St Ste 2,Boston,R,2116,18,42.3491756,71.0840709,234269.7733,899936.7914,M,100
F408,Katalyst Kombucha LLC,324 Wells St,Greenfield,F,1301,,42.60269736,72.6069643,109161.2133,928603.8825,M,100
IH355,KATHLEEN DANIEL,485 FRANKLIN STREET,FRAMINGHAM,IH,1701,40.734,42.2901431,71.4289118,205862.6793,893298.5971,M,100
W229,Katsiroubas Bros,40 Newmarket Sq,Boston,W,2118,,42.32909708,71.0660727,235764.0403,897713.9614,M,66
W230,Katz Bagel Bakery,139 Park St,Chelsea,W,2150,,42.59115129,72.2179425,141073.0477,926979.8433,T,66
R1132,Kaya House,1924 Massachusetts Ave,Cambridge,R,2140,22.5,42.389236,71.1198357,231303.181,904372.7846,M,100
R2619,Kaya Restaurant,581 Boylston St Lbby,Boston,R,2116,45,42.3502498,71.0767623,234871.3556,900059.0708,M,100
F409,Kayem Foods Inc,333 Bliss St,West Springfield,F,1089,,42.10034317,72.6219028,107201.4947,872824.7714,M,100
F410,Kayem Foods Inc,75 Arlington St,Chelsea,F,2150,,42.39245648,71.0403818,237843.5255,904762.7091,M,100
R1447,Kc's Restaurant and Pub,24 West St,Beverly,R,1915,27,42.56198854,70.8132838,256390.1137,923719.3602,M,100
W231,Keebler,17 Forge Pkwy,Franklin,W,2038,,42.0831182,71.4381457,205117.8286,870303.1256,M,66
R2171,Kelley House Hotel,23 Kelly St,Edgartown,R,2539,37.5,41.3895022,70.5114135,282686.7733,793741.5419,M,92
R3667,Kell's Restaurant & Pub,161 BRIGHTON AVE,ALLSTON,R,2134,112.5,42.35303583,71.1324125,230284.9311,900347.2746,M,51
R632,Kelly's Diner,42 Edgehill Rd,Winthrop,R,2152,18,42.37745943,70.9909441,241923.9624,903120.0187,M,100
R909,Kelly's Diner,860 Dalton Ave,Pittsfield,R,1201,21,42.46830099,73.2023479,60010.75876,914482.4585,M,100
R2172,Kelly's Landing,159 BRIDGE ST,NORTH WEYMOUTH,R,2191,37.5,42.2425573,70.9589175,244656.5752,888152.2219,M,100
R3170,Kelly's Roast Beef,2 Under Price Way,Natick,R,1760,63,42.29530754,71.3989649,208331.738,893874.7295,M,64
R3329,Kelly's Roast Beef,165 Endicott St,Danvers,R,1923,75,42.54836927,70.9418827,245840.2024,922129.4761,M,100
R3750,Kelly's Roast Beef,605 Broadway Ste 300,Saugus,R,1906,150,42.48054364,71.0213461,239355.9369,914555.7893,M,100
R633,Kelly's Roast Beef,437 Revere Beach Blvd,Revere,R,2151,18,42.42485738,70.9826215,242577.4377,908388.9076,M,100
R2173,Kennedy's Midtown,42 Province St,Boston,R,2108,37.5,42.35698698,71.0598957,236257.1566,900814.437,M,100
R3201,Kennedys Pub,247 Maple St A,Marlborough,R,1752,67.5,42.338618,71.542149,196526.6116,898681.3945,M,100
F411,Kens Foods Inc,1 Dangelo Dr,Marlborough,F,1752,,42.31712305,71.5808019,193339.0689,896296.118,M,100
R3751,Ken's Steak House,95 Worcester Rd,Framingham,R,1701,150,42.29881756,71.397277,208470.4569,894264.7726,M,100
R3025,Kent's Restaurant,1675 GRAND ARMY OF THE REPUBLIC,SWANSEA,R,2777,58.5,41.76611326,71.2597403,219978.2605,835119.889,M,53
F412,Kenya Coffee and Tea Import,131 Boston Rd Ste 2,North Billerica,F,1862,,42.58676945,71.2946629,216854.9181,926265.3846,M,100
G244,Kenyons Market Inc,769 E Falmouth Hwy,East Falmouth,G,2536,34.5,41.57798776,70.5464734,279520.4162,814641.5656,M,100
R910,Keons 105 Bistro,105 Washington St,Haverhill,R,1832,21,42.77283916,71.0853747,233933.5796,946997.4038,M,100
R3752,Kernwood The,55 Salem St Ste 3,Lynnfield,R,1940,150,42.51159379,71.0348911,238223.4482,917998.6415,M,100
F413,"Kettle Cuisine, Inc.",270 2nd St,Chelsea,F,2150,,42.39673076,71.0463986,237345.5956,905234.8272,M,100
IH356,KEYSTONE CENTER,44 KEYSTONE DRIVE,LEOMINSTER,IH,1453,34.821,42.55196431,71.7439333,179965.8969,922407.4945,M,100
G245,Keystone Market Inc,661 S Shirkshire Rd,Conway,G,1341,30,42.55758535,72.7240662,99480.41392,923724.5251,M,100
R1133,KFC,1251 Main St,Brockton,R,2301,22.5,42.06060449,71.0144126,240191.5655,867915.0539,M,100
R1134,KFC,875 N Montello St,Brockton,R,2301,22.5,42.1071144,71.0234335,239416.0588,873076.6743,M,100
R1135,KFC,465 WASHINGTON ST,BOSTON,R,2124,22.5,42.35504956,71.0608618,236178.6732,900598.8268,M,100
R1136,KFC,3 S MapleSt,Hadley,R,1035,22.5,42.357275,72.550765,113436.9279,901286.0838,M,100
