"state_id","ban_year","sample_size","att_pop","att_waste","attempt"
"CA1",2016,6,0.0155851529368547,0.015135576184723,43
"CA1",2016,7,0.0192577291223792,0.0189184931562299,43
"CA1",2016,8,0.0225950208840957,0.022049108633827,43
"CA1",2016,9,0.0252732054211413,0.024730520855173,43
"CA1",2016,10,0.0299187702894418,0.028975761168389,43
"CA1",2016,3,0.00703120742138994,0.00811242363206164,44
"CA1",2016,4,0.00259759920011329,0.00246187752438054,44
"CA1",2016,5,0.0180767260882139,0.0179921362958801,44
"CA1",2016,6,0.0169940863516179,0.0164462865706041,44
"CA1",2016,7,0.0193490508716343,0.0191065694048817,44
"CA1",2016,8,0.0186652412617966,0.0180159226967922,44
"CA1",2016,9,0.0251459416081395,0.0246177334362179,44
"CA1",2016,10,0.0299187702894418,0.028975761168389,44
"CA1",2016,3,0.0129729923284765,0.0151944904733291,45
"CA1",2016,4,0.0123214104158911,0.0119592010567912,45
"CA1",2016,5,0.0127475535589622,0.0120408855427342,45
"CA1",2016,6,0.0185508760192434,0.0182765692403847,45
"CA1",2016,7,0.0197747325944773,0.0192368286724694,45
"CA1",2016,8,0.0193562282838521,0.0187599311980708,45
"CA1",2016,9,0.0240381440339327,0.0234292009596597,45
"CA1",2016,10,0.0299187702894418,0.028975761168389,45
"CA1",2016,3,0.00747762841237155,0.00864215078086041,46
"CA1",2016,4,0.00485129276020851,0.00476719168060457,46
"CA1",2016,5,0.0160629282650767,0.0157811676684346,46
"CA1",2016,6,0.0174690385919035,0.0169898679638495,46
"CA1",2016,7,0.0161403296208799,0.0154674053467729,46
"CA1",2016,8,0.0215871527061079,0.0209769766780812,46
"CA1",2016,9,0.0252771973953205,0.024733800727401,46
"CA1",2016,10,0.0299187702894418,0.028975761168389,46
"CA1",2016,3,0.0164141628143967,0.0186766702790492,47
"CA1",2016,4,0.0113163551421021,0.0105107650400049,47
"CA1",2016,5,0.0146832252444652,0.0139527064403364,47
"CA1",2016,6,0.0204480039742632,0.0202961500995947,47
"CA1",2016,7,0.017368090926871,0.0167535778947764,47
"CA1",2016,8,0.0183753071906615,0.0178079331915327,47
"CA1",2016,9,0.0252217917824159,0.0246512106988978,47
"CA1",2016,10,0.0299187702894418,0.028975761168389,47
"CA1",2016,3,0.00771493879738351,0.00849947527718842,48
"CA1",2016,4,0.00802177865961824,0.00776830325014596,48
"CA1",2016,5,0.0161863173825474,0.0158137172341172,48
"CA1",2016,6,0.0184500741261244,0.0180282297143983,48
"CA1",2016,7,0.0208592560530005,0.0203858786727677,48
"CA1",2016,8,0.0220153412061035,0.0216058832497054,48
"CA1",2016,9,0.0252732054211413,0.024730520855173,48
"CA1",2016,10,0.0299187702894418,0.028975761168389,48
"CA1",2016,3,0.018092834692817,0.0198044763793354,49
"CA1",2016,4,0.0102694683746986,0.00932328395758222,49
"CA1",2016,5,0.0127593279508949,0.0124188498238906,49
"CA1",2016,6,0.0184763304153519,0.0181987945799367,49
"CA1",2016,7,0.0206604427101708,0.020158719489123,49
"CA1",2016,8,0.0247610638785639,0.0245485304718119,49
"CA1",2016,9,0.0252732054211413,0.024730520855173,49
"CA1",2016,10,0.0299187702894418,0.028975761168389,49
"CA1",2016,3,0.00714535121759384,0.00871355620404956,50
"CA1",2016,4,0.00891816844479362,0.00875403285493055,50
"CA1",2016,5,0.0121835228712262,0.0115448458036267,50
"CA1",2016,6,0.0194996459481497,0.018994477688081,50
"CA1",2016,7,0.0202330610525283,0.0199603182629029,50
"CA1",2016,8,0.0195703692820571,0.0189240278071616,50
"CA1",2016,9,0.0253451225778501,0.0247843912912634,50
"CA1",2016,10,0.0299187702894418,0.028975761168389,50
