"sample_size","county_id","att","attempt"
4,"tulareCA",0.0102691571075553,2
4,"tuolumneCA",-0.0421343316429218,2
4,"venturaCA",0.0143295720949833,2
4,"windhamCT",0.0745806602317133,2
4,"yoloCA",0.0213537348229153,2
4,"yubaCA",0.0185463922236941,2
5,"alamedaCA",-0.0767044777158379,2
5,"alpineCA",-0.206444231773624,2
5,"amadorCA",-0.0261440786460479,2
5,"butteCA",-0.0453609506913063,2
5,"calaverasCA",0.00672598394939555,2
5,"colusaCA",-0.00734431848296007,2
5,"contra costaCA",-0.0476605988578386,2
5,"del norteCA",-0.0066328229079921,2
5,"el doradoCA",-0.0463832295152864,2
5,"fairfieldCT",-0.0265353965064944,2
5,"fresnoCA",0.0121320708812639,2
5,"glennCA",-0.0149308968167314,2
5,"hartfordCT",-0.0116537005690748,2
5,"humboldtCA",-0.0162904114469732,2
5,"imperialCA",-0.157513572045517,2
5,"inyoCA",-0.126131202206413,2
5,"kernCA",0.028972004599276,2
5,"kingsCA",0.032773402016069,2
5,"lassenCA",0.111674156273209,2
5,"litchfieldCT",0.0179867328093224,2
5,"los angelesCA",0.023452642440896,2
5,"maderaCA",-0.0394716096100447,2
5,"marinCA",-0.0409354976597634,2
5,"mariposaCA",-0.0277054293062854,2
5,"mendocinoCA",0.0491697265978368,2
5,"mercedCA",0.0698761166126573,2
5,"middlesexCT",0.0356221342061169,2
5,"modocCA",-0.0265786748840197,2
5,"montereyCA",0.00690766418264601,2
5,"napaCA",0.0594171459527656,2
5,"nevadaCA",-0.0517698262201943,2
5,"new havenCT",-0.0330009336227806,2
5,"new londonCT",-0.0130229074555238,2
5,"orangeCA",0.0121750682604488,2
5,"placerCA",0.0232533958646762,2
5,"plumasCA",0.0951447841873363,2
5,"riversideCA",0.0271726210453785,2
5,"sacramentoCA",-0.00445363205268888,2
5,"san benitoCA",0.0461007057974908,2
5,"san bernardinoCA",-0.00930756843576632,2
5,"san diegoCA",0.0305150465488353,2
