"attempt","att2","treated_location","treated_state_2"
47,-0.262845272145041,"MD","VT"
48,-0.260644121140815,"MD","VT"
49,-0.259512041425253,"MD","VT"
50,-0.261721022603467,"MD","VT"
1,-0.0598544436534964,"MI","VT"
2,-0.0630624979417164,"MI","VT"
3,-0.138205380051898,"MI","VT"
4,-0.0375887620792453,"MI","VT"
5,0.0448468177697176,"MI","VT"
6,0.0733618714671353,"MI","VT"
7,-0.100455933590786,"MI","VT"
8,-0.104605408020721,"MI","VT"
9,-0.125919002357797,"MI","VT"
10,-0.0642520399858465,"MI","VT"
11,-0.0973848203895581,"MI","VT"
12,-0.126733507586226,"MI","VT"
13,-0.113857868907281,"MI","VT"
14,-0.0459611212087828,"MI","VT"
15,-0.0382462817854987,"MI","VT"
16,0.0155434310676913,"MI","VT"
17,-0.110233417113256,"MI","VT"
18,-0.0585180744954646,"MI","VT"
19,-0.108381462861365,"MI","VT"
20,-0.0445291829270821,"MI","VT"
21,-0.0705218949829566,"MI","VT"
22,-0.0561510554574123,"MI","VT"
23,-0.111604258382219,"MI","VT"
24,-0.13273007938905,"MI","VT"
25,-0.0551591093425891,"MI","VT"
26,0.119796899579065,"MI","VT"
27,-0.0979266529369644,"MI","VT"
28,-0.14203738113036,"MI","VT"
29,-0.0354421399227214,"MI","VT"
30,-0.0314184427755551,"MI","VT"
31,-0.131331607030736,"MI","VT"
32,-0.0638234585254347,"MI","VT"
33,0.013765780267809,"MI","VT"
34,-0.152978960643691,"MI","VT"
35,-0.135982730435476,"MI","VT"
36,-0.110439026521396,"MI","VT"
37,-0.0842101905532761,"MI","VT"
38,-0.0755488815315321,"MI","VT"
39,-0.106613335788418,"MI","VT"
40,-0.0321065119896337,"MI","VT"
41,-0.0512568898730865,"MI","VT"
42,-0.0624231824283885,"MI","VT"
43,-0.0968467793191318,"MI","VT"
44,-0.0363975568153526,"MI","VT"
45,-0.0353442058256887,"MI","VT"
46,-0.0621782054821891,"MI","VT"
47,-0.103683941841271,"MI","VT"
48,-0.076165756405383,"MI","VT"
49,-0.105233079580948,"MI","VT"
50,-0.017322839349124,"MI","VT"
1,-0.0106850415264837,"MN","VT"
2,-0.0193307150757813,"MN","VT"
3,0.0133625185128117,"MN","VT"
4,0.00869477365427212,"MN","VT"
5,0.00862930900748761,"MN","VT"
6,-0.0145683367006039,"MN","VT"
7,0.0341601095293062,"MN","VT"
8,-0.0630455387196863,"MN","VT"
9,-0.0786761589442629,"MN","VT"
10,-0.0381859165993598,"MN","VT"
11,-0.0732584366122714,"MN","VT"
12,-0.0585781168719867,"MN","VT"
13,-0.0491425940481164,"MN","VT"
14,-0.0517095415749762,"MN","VT"
15,-0.0378233041278769,"MN","VT"
16,-0.0242284672412548,"MN","VT"
17,-0.019426045679839,"MN","VT"
18,-0.0167961562446186,"MN","VT"
19,-0.0440507349997906,"MN","VT"
20,-0.032848616057854,"MN","VT"
21,0.0338565815570677,"MN","VT"
22,-0.0433589725788613,"MN","VT"
23,-0.037800861287392,"MN","VT"
24,0.0181880904975275,"MN","VT"
25,0.046539020663453,"MN","VT"
26,0.046539020663453,"MN","VT"
27,0.0389268271826602,"MN","VT"
28,-0.0418391728354648,"MN","VT"
29,0.0291570241511316,"MN","VT"
30,-0.0687086999366307,"MN","VT"
31,-0.0365983428159236,"MN","VT"
32,0.0013776680717208,"MN","VT"
33,-0.00857787995476005,"MN","VT"
34,-0.023211468720752,"MN","VT"
35,-0.0400060174016526,"MN","VT"
36,0.00897569871129206,"MN","VT"
37,0.0161702357475679,"MN","VT"
38,-0.0651319557507039,"MN","VT"
39,0.0178219362393819,"MN","VT"
40,-0.0113033838455256,"MN","VT"
41,-0.0402656018681307,"MN","VT"
42,-0.0238324746516888,"MN","VT"
43,-0.0387048099487458,"MN","VT"
44,-0.0737432133621504,"MN","VT"
45,-0.0621660528964684,"MN","VT"
46,0.0032525693615289,"MN","VT"
47,-0.0408775570799585,"MN","VT"
48,-0.0370697285520881,"MN","VT"
49,-0.0116796658317314,"MN","VT"
50,0.00917130737648205,"MN","VT"
1,-0.115863947217252,"MO","VT"
2,-0.107371763862569,"MO","VT"
3,-0.126517237202987,"MO","VT"
4,-0.148731525560456,"MO","VT"
5,-0.113190470041906,"MO","VT"
6,-0.155284978704851,"MO","VT"
7,-0.110631097613042,"MO","VT"
8,-0.16216248498754,"MO","VT"
9,-0.117371842414348,"MO","VT"
10,-0.150104123141165,"MO","VT"
11,-0.145444010566299,"MO","VT"
12,-0.117306493095866,"MO","VT"
13,-0.123011763614324,"MO","VT"
14,-0.154061784228518,"MO","VT"
15,-0.132105428068208,"MO","VT"
16,-0.141742480086236,"MO","VT"
17,-0.143668045269962,"MO","VT"
18,-0.116955448190264,"MO","VT"
19,-0.104810362154552,"MO","VT"
20,-0.139637888035252,"MO","VT"
21,-0.115664457303867,"MO","VT"
22,-0.116768822727076,"MO","VT"
23,-0.0976567876134507,"MO","VT"
24,-0.162077310269951,"MO","VT"
25,-0.156989627577036,"MO","VT"
26,-0.118022389032908,"MO","VT"
27,-0.107675939965753,"MO","VT"
28,-0.122646249483178,"MO","VT"
29,-0.165069554210073,"MO","VT"
30,-0.122977341866483,"MO","VT"
31,-0.11904871711399,"MO","VT"
32,-0.177122027795525,"MO","VT"
33,-0.0969502413911582,"MO","VT"
34,-0.0856001774374267,"MO","VT"
35,-0.106842859255345,"MO","VT"
36,-0.12892933275032,"MO","VT"
37,-0.0847971710697225,"MO","VT"
38,-0.150139157665625,"MO","VT"
39,-0.106227042537276,"MO","VT"
40,-0.112896449353255,"MO","VT"
41,-0.0985187065836084,"MO","VT"
42,-0.136533172463087,"MO","VT"
43,-0.12780004004756,"MO","VT"
44,-0.0867139016810996,"MO","VT"
45,-0.0864869854143542,"MO","VT"
46,-0.105710416027718,"MO","VT"
47,-0.108848117959376,"MO","VT"
48,-0.117153150000478,"MO","VT"
49,-0.096725957818564,"MO","VT"
50,-0.0931268156803668,"MO","VT"
1,0.143821736190043,"MS","VT"
2,0.114683219320347,"MS","VT"
3,0.134787288913572,"MS","VT"
4,0.137570916449754,"MS","VT"
5,0.14678143605296,"MS","VT"
6,0.153104190915634,"MS","VT"
7,0.142052523384926,"MS","VT"
8,0.180927030989988,"MS","VT"
9,0.0769612343325239,"MS","VT"
10,0.0868741699472809,"MS","VT"
11,0.112620037195353,"MS","VT"
12,0.137127333593193,"MS","VT"
13,0.145354784783175,"MS","VT"
14,0.164815335698135,"MS","VT"
15,0.0940984583236639,"MS","VT"
16,0.0896181283794756,"MS","VT"
17,0.101250915924301,"MS","VT"
18,0.114688286808306,"MS","VT"
19,0.0892485922303428,"MS","VT"
20,0.0794039619340364,"MS","VT"
21,0.105669836243131,"MS","VT"
22,0.13080216244218,"MS","VT"
23,0.113698461120357,"MS","VT"
24,0.0987046137859437,"MS","VT"
25,0.127636093190392,"MS","VT"
26,0.121660108302939,"MS","VT"
27,0.104518211966304,"MS","VT"
28,0.150489279762095,"MS","VT"
29,0.108319569269201,"MS","VT"
30,0.145189944264227,"MS","VT"
31,0.1175425882309,"MS","VT"
32,0.0533938556624988,"MS","VT"
33,0.121883267728382,"MS","VT"
34,0.13996459074554,"MS","VT"
35,0.160949735673115,"MS","VT"
36,0.121157990045605,"MS","VT"
37,0.112900874923442,"MS","VT"
38,0.0867175364822469,"MS","VT"
39,0.114866638437422,"MS","VT"
40,0.104980811793837,"MS","VT"
41,0.154503711755901,"MS","VT"
42,0.0850664612414389,"MS","VT"
43,0.114473891811916,"MS","VT"
44,0.156648077803851,"MS","VT"
45,0.126823338023631,"MS","VT"
46,0.0853393885260215,"MS","VT"
47,0.0838360192208489,"MS","VT"
48,0.138628497430955,"MS","VT"
49,0.139151296626193,"MS","VT"
50,0.117167453687168,"MS","VT"
1,-0.0279078627461016,"NC","VT"
2,0.0685700924851178,"NC","VT"
3,0.00970780658765255,"NC","VT"
4,0.0264262708235589,"NC","VT"
5,0.0042434631430344,"NC","VT"
6,-0.0282762353371403,"NC","VT"
7,-0.0121549151599226,"NC","VT"
8,0.00783332250225344,"NC","VT"
9,-0.0307357064916287,"NC","VT"
10,-0.0686333401605022,"NC","VT"
11,-0.0286541770322213,"NC","VT"
12,-0.0427912997746341,"NC","VT"
13,0.000699978546145387,"NC","VT"
14,-0.0154768321800406,"NC","VT"
15,-0.0440153135628695,"NC","VT"
16,-0.00259522535788105,"NC","VT"
17,-0.05162209361404,"NC","VT"
18,-0.0406827438327582,"NC","VT"
19,-0.047972236001392,"NC","VT"
20,-0.0348054046440999,"NC","VT"
21,-0.0412041290363722,"NC","VT"
22,-0.0493916448655668,"NC","VT"
23,-0.0604162445299217,"NC","VT"
24,-0.0412572987347879,"NC","VT"
25,-0.0483798920117196,"NC","VT"
26,0.00670777552153235,"NC","VT"
27,-0.00724467359956459,"NC","VT"
28,-0.0512098818848602,"NC","VT"
29,-0.0398246165069338,"NC","VT"
30,-0.0602802804543959,"NC","VT"
31,-0.0455199530892467,"NC","VT"
32,-0.0392954445268767,"NC","VT"
33,-0.078084545212336,"NC","VT"
34,0.0911784596312877,"NC","VT"
35,0.0408697568036463,"NC","VT"
36,-0.0325034856470534,"NC","VT"
37,0.0349245802801265,"NC","VT"
38,-0.0329044232322944,"NC","VT"
39,-0.00548642218099738,"NC","VT"
40,-0.0241738926513908,"NC","VT"
41,-0.0545530306131478,"NC","VT"
42,-0.0581191145798969,"NC","VT"
43,-0.0291122935474631,"NC","VT"
44,-0.0221543676648238,"NC","VT"
45,-0.0319610932596145,"NC","VT"
46,-0.0108548877680666,"NC","VT"
47,-0.0554224549001093,"NC","VT"
48,-0.0312672301071443,"NC","VT"
49,-0.0618551760044789,"NC","VT"
50,-0.0598766601181937,"NC","VT"
1,0.116580156535069,"NJ","VT"
2,0.0597868788487605,"NJ","VT"
3,0.0657947281203431,"NJ","VT"
4,0.0508518449189373,"NJ","VT"
5,0.0825571075440611,"NJ","VT"
6,0.173569394706916,"NJ","VT"
7,0.134854817232685,"NJ","VT"
8,0.174101001573407,"NJ","VT"
9,0.239325256324888,"NJ","VT"
10,0.167629508939353,"NJ","VT"
11,0.234753560598099,"NJ","VT"
12,0.0671657487576264,"NJ","VT"
13,0.195796997322071,"NJ","VT"
14,0.131095693643623,"NJ","VT"
15,0.115664048177793,"NJ","VT"
16,0.0434275024048236,"NJ","VT"
17,0.158131034809558,"NJ","VT"
18,0.0823791183157246,"NJ","VT"
19,0.167880637657268,"NJ","VT"
20,0.216255381240674,"NJ","VT"
21,0.191899853004322,"NJ","VT"
22,0.144763950397992,"NJ","VT"
23,0.123187129340861,"NJ","VT"
24,0.0234503477107527,"NJ","VT"
25,0.175148096649186,"NJ","VT"
26,0.106356322372493,"NJ","VT"
27,0.0739775729925956,"NJ","VT"
28,0.148705413489346,"NJ","VT"
29,0.10722919047712,"NJ","VT"
30,0.0572217832855569,"NJ","VT"
31,0.148236717952094,"NJ","VT"
32,0.197400530944154,"NJ","VT"
33,0.123794967161674,"NJ","VT"
34,0.0999691977888701,"NJ","VT"
35,0.180298408821943,"NJ","VT"
36,0.0667474546223081,"NJ","VT"
37,0.05571379277225,"NJ","VT"
38,0.103175204416464,"NJ","VT"
39,0.12659885451581,"NJ","VT"
40,0.0935028483356121,"NJ","VT"
41,0.0350245773384592,"NJ","VT"
42,0.185113342048565,"NJ","VT"
43,0.175670649086393,"NJ","VT"
44,0.152496436486145,"NJ","VT"
45,0.121573064386451,"NJ","VT"
46,0.17922715970132,"NJ","VT"
47,0.245616274873977,"NJ","VT"
48,0.0925014968592176,"NJ","VT"
49,0.143967481580619,"NJ","VT"
50,0.079045510727126,"NJ","VT"
1,0.219612368148687,"NM","VT"
2,0.183556235230166,"NM","VT"
3,0.224303395125027,"NM","VT"
4,0.23554548867953,"NM","VT"
5,0.210378566192643,"NM","VT"
6,0.24239277909134,"NM","VT"
7,0.19951802592976,"NM","VT"
8,0.245465998890518,"NM","VT"
9,0.15716986399368,"NM","VT"
10,0.150587817437623,"NM","VT"
11,0.179315212964356,"NM","VT"
12,0.121611902033187,"NM","VT"
13,0.232941076879396,"NM","VT"
14,0.161009276557522,"NM","VT"
15,0.23908874242252,"NM","VT"
16,0.156666545421541,"NM","VT"
17,0.147221084176521,"NM","VT"
18,0.176848580662144,"NM","VT"
19,0.210391367993657,"NM","VT"
20,0.19748962694808,"NM","VT"
21,0.200424249389696,"NM","VT"
22,0.242279589067129,"NM","VT"
23,0.242279589067129,"NM","VT"
24,0.180790937112834,"NM","VT"
25,0.186454835814158,"NM","VT"
26,0.169750534341635,"NM","VT"
27,0.188383029785938,"NM","VT"
28,0.22586505003941,"NM","VT"
29,0.146785248318288,"NM","VT"
30,0.259015295785112,"NM","VT"
31,0.188210968576881,"NM","VT"
32,0.159687173845181,"NM","VT"
33,0.270469008509117,"NM","VT"
34,0.150653814084324,"NM","VT"
35,0.270096366226583,"NM","VT"
36,0.231235294884607,"NM","VT"
37,0.215486276963872,"NM","VT"
38,0.199133680337737,"NM","VT"
39,0.200288619715505,"NM","VT"
40,0.207260356734712,"NM","VT"
41,0.134195890360496,"NM","VT"
42,0.246972711557141,"NM","VT"
43,0.241361700584643,"NM","VT"
44,0.259197370616916,"NM","VT"
45,0.314453415608461,"NM","VT"
46,0.235133689662445,"NM","VT"
47,0.168052480406366,"NM","VT"
48,0.34773092824933,"NM","VT"
49,0.21996699838819,"NM","VT"
50,0.231601230905915,"NM","VT"
1,-0.115124582661571,"NY","VT"
2,0.045107242981076,"NY","VT"
3,-0.0292251979216414,"NY","VT"
4,-0.157852012946714,"NY","VT"
5,-0.0796226984700728,"NY","VT"
6,-0.019135914496885,"NY","VT"
7,-0.147380339605696,"NY","VT"
8,-0.142176886103212,"NY","VT"
9,-0.164904055342798,"NY","VT"
10,-0.102463078198771,"NY","VT"
11,-0.076534995731916,"NY","VT"
12,-0.160170971935877,"NY","VT"
13,-0.0876738506313071,"NY","VT"
14,-0.0745811585981716,"NY","VT"
15,0.032323424013147,"NY","VT"
16,-0.12922151206628,"NY","VT"
17,-0.0672757388322483,"NY","VT"
18,-0.0597147885219496,"NY","VT"
19,-0.0724914795092396,"NY","VT"
20,-0.0348622496003487,"NY","VT"
21,-0.0576781511740708,"NY","VT"
22,0.168633948536697,"NY","VT"
23,-0.124560413883269,"NY","VT"
24,-0.129348509749733,"NY","VT"
25,-0.0628512074739293,"NY","VT"
26,-0.0183550173962005,"NY","VT"
27,-0.0409169298086165,"NY","VT"
28,-0.0409169298086165,"NY","VT"
29,-0.0560545359898544,"NY","VT"
30,-0.0998413038410775,"NY","VT"
31,-0.0556199727605598,"NY","VT"
32,-0.0892593904213735,"NY","VT"
33,-0.0297889160815576,"NY","VT"
34,-0.0550031613667583,"NY","VT"
35,-0.165788630387923,"NY","VT"
36,0.00774902423785749,"NY","VT"
37,-0.0839462105054734,"NY","VT"
38,0.0676128710758738,"NY","VT"
39,-0.093564590229891,"NY","VT"
40,-0.0909310285615826,"NY","VT"
41,-0.111533049216865,"NY","VT"
42,-0.0654638028214914,"NY","VT"
43,-0.198434203853122,"NY","VT"
44,-0.154148964188007,"NY","VT"
45,-0.0742307981064647,"NY","VT"
46,-0.155332295309268,"NY","VT"
47,-0.064457800117356,"NY","VT"
48,-0.192419536148247,"NY","VT"
49,0.00735388007417333,"NY","VT"
50,-0.189194890501003,"NY","VT"
1,-0.114954316397063,"OH","VT"
2,-0.0810384530210719,"OH","VT"
3,-0.0910279078036491,"OH","VT"
4,-0.11445675352812,"OH","VT"
5,-0.186094175870871,"OH","VT"
6,-0.0786396858356538,"OH","VT"
7,-0.162684159149107,"OH","VT"
8,-0.123098048505297,"OH","VT"
9,-0.132171112217804,"OH","VT"
10,-0.118757015857152,"OH","VT"
11,-0.107440044084194,"OH","VT"
12,-0.0692393081295453,"OH","VT"
13,-0.148364988672076,"OH","VT"
14,-0.148085744784683,"OH","VT"
15,-0.105377533048566,"OH","VT"
16,-0.154578844146485,"OH","VT"
17,-0.0893365825545833,"OH","VT"
18,-0.138971815185782,"OH","VT"
19,-0.128640964392761,"OH","VT"
20,-0.120605540649249,"OH","VT"
21,-0.17702463960635,"OH","VT"
22,-0.131095400284809,"OH","VT"
23,-0.107674366248012,"OH","VT"
24,-0.157841697087182,"OH","VT"
25,-0.0840525789178206,"OH","VT"
26,-0.134346999343353,"OH","VT"
27,-0.0972031997143944,"OH","VT"
28,-0.168642252197914,"OH","VT"
29,-0.169257110905231,"OH","VT"
30,-0.0895516541317304,"OH","VT"
31,-0.143053435286791,"OH","VT"
32,-0.166270027301878,"OH","VT"
33,-0.1344738007353,"OH","VT"
34,-0.130538379564132,"OH","VT"
35,-0.117480640455055,"OH","VT"
36,-0.183267281512347,"OH","VT"
37,-0.0964912946458728,"OH","VT"
38,-0.161221094797025,"OH","VT"
39,-0.0886022797460794,"OH","VT"
40,-0.098441486849223,"OH","VT"
41,-0.0939769656648818,"OH","VT"
42,-0.0951317005754768,"OH","VT"
43,-0.134782234669517,"OH","VT"
44,-0.124082327564369,"OH","VT"
45,-0.111749503115842,"OH","VT"
46,-0.194667425566812,"OH","VT"
47,-0.146732473059964,"OH","VT"
48,-0.138860405582113,"OH","VT"
49,-0.13446215128074,"OH","VT"
50,-0.0756555524340773,"OH","VT"
1,0.147355856978349,"OK","VT"
2,0.223991374019157,"OK","VT"
3,0.142826798428687,"OK","VT"
4,0.180588855943261,"OK","VT"
5,0.181159203578937,"OK","VT"
6,0.169812738010789,"OK","VT"
7,0.1129144828253,"OK","VT"
8,0.102569065291958,"OK","VT"
9,0.134656482352223,"OK","VT"
10,0.166825062887195,"OK","VT"
11,0.104614800832856,"OK","VT"
12,0.194466247133208,"OK","VT"
13,0.144721554319049,"OK","VT"
14,0.142995603034304,"OK","VT"
15,0.173535988557573,"OK","VT"
16,0.22926059187221,"OK","VT"
17,0.120206267221046,"OK","VT"
18,0.16208221968408,"OK","VT"
19,0.167969522231991,"OK","VT"
20,0.1839942576578,"OK","VT"
21,0.180686580704709,"OK","VT"
22,0.117351019896378,"OK","VT"
23,0.130415606834708,"OK","VT"
24,0.122706183815565,"OK","VT"
25,0.167689310531758,"OK","VT"
26,0.166495688675682,"OK","VT"
27,0.200262203363764,"OK","VT"
28,0.174640347899259,"OK","VT"
29,0.112219987022461,"OK","VT"
30,0.196535319802186,"OK","VT"
31,0.167674728768858,"OK","VT"
32,0.118978055298904,"OK","VT"
33,0.125588099421147,"OK","VT"
34,0.144459640274231,"OK","VT"
35,0.228967183489921,"OK","VT"
36,0.1472929651897,"OK","VT"
37,0.1472929651897,"OK","VT"
38,0.158593191267508,"OK","VT"
39,0.174658092777443,"OK","VT"
40,0.116008813721749,"OK","VT"
41,0.169126144318518,"OK","VT"
42,0.142118747634375,"OK","VT"
43,0.222330065765114,"OK","VT"
44,0.0952577948922048,"OK","VT"
45,0.147730393019684,"OK","VT"
46,0.17313891588131,"OK","VT"
47,0.156682436825717,"OK","VT"
48,0.100716187967602,"OK","VT"
49,0.147111196281298,"OK","VT"
50,0.155039570896391,"OK","VT"
1,0.0418785409661702,"OR","VT"
2,0.103171073777234,"OR","VT"
3,0.121742416348335,"OR","VT"
4,0.0291637798675568,"OR","VT"
5,-0.100108800539756,"OR","VT"
6,0.146461815982178,"OR","VT"
7,-0.0576302736381032,"OR","VT"
8,0.231830320320716,"OR","VT"
9,-0.0498114966379931,"OR","VT"
10,0.0267846878857053,"OR","VT"
11,0.229635904867117,"OR","VT"
12,-0.0765362685365756,"OR","VT"
13,0.0346403561019288,"OR","VT"
14,0.276912084562613,"OR","VT"
15,-0.0701134033742102,"OR","VT"
16,0.0870933797917249,"OR","VT"
17,-0.115304271837204,"OR","VT"
18,0.0950068147119022,"OR","VT"
19,-0.104018273317546,"OR","VT"
20,-0.0326988212010488,"OR","VT"
21,0.00426028229413169,"OR","VT"
22,-0.0659394549067653,"OR","VT"
23,0.128336203137749,"OR","VT"
24,0.229672185444809,"OR","VT"
25,0.296557315675069,"OR","VT"
26,0.0391882526791652,"OR","VT"
27,-0.0333700894912491,"OR","VT"
28,-0.0806397857902694,"OR","VT"
29,0.155493159911886,"OR","VT"
30,-0.000400625416566615,"OR","VT"
31,-0.0290203533142658,"OR","VT"
32,-0.0842805918614375,"OR","VT"
33,-0.0506177133920095,"OR","VT"
34,0.189561129169512,"OR","VT"
35,-0.0629761982721763,"OR","VT"
36,0.0336762007931739,"OR","VT"
37,0.00897991665761816,"OR","VT"
38,-0.165798190244161,"OR","VT"
39,-0.0857621262609794,"OR","VT"
40,-0.1243014914131,"OR","VT"
41,-0.0106930608690251,"OR","VT"
42,-0.0194017602688021,"OR","VT"
43,-0.0968921306153324,"OR","VT"
44,-0.0268806318233487,"OR","VT"
45,0.113238451806308,"OR","VT"
46,-0.0527311213413991,"OR","VT"
47,-0.0373305249502788,"OR","VT"
48,0.225382854231724,"OR","VT"
49,-0.0105891991621293,"OR","VT"
50,-0.0621112269242814,"OR","VT"
1,0.0534909078277166,"SC","VT"
2,0.133772167822567,"SC","VT"
3,0.0904083296422146,"SC","VT"
4,0.160508687800571,"SC","VT"
5,0.108867990829899,"SC","VT"
6,0.211820038840737,"SC","VT"
7,0.213475741298882,"SC","VT"
8,0.157226152057803,"SC","VT"
9,0.156008410884316,"SC","VT"
10,0.220912661071238,"SC","VT"
11,0.103211640975728,"SC","VT"
12,0.123485830011183,"SC","VT"
13,0.127748295184634,"SC","VT"
14,0.202925716556242,"SC","VT"
15,0.199136270753064,"SC","VT"
16,0.154286028182885,"SC","VT"
17,0.169758915737072,"SC","VT"
18,0.153599082978046,"SC","VT"
19,0.195856638683116,"SC","VT"
20,0.115781882323678,"SC","VT"
21,0.0671127424361407,"SC","VT"
22,0.110175365255699,"SC","VT"
23,0.157834064869041,"SC","VT"
24,0.0814674563884069,"SC","VT"
25,0.155572360998116,"SC","VT"
26,0.107102766955596,"SC","VT"
27,0.192268474256345,"SC","VT"
28,0.07868569294889,"SC","VT"
29,0.0906313790185725,"SC","VT"
30,0.205521536527677,"SC","VT"
31,0.0903696598661742,"SC","VT"
32,0.0842398588280989,"SC","VT"
33,0.125833445676302,"SC","VT"
34,0.248879361333768,"SC","VT"
35,0.130100468904805,"SC","VT"
36,0.130129342066171,"SC","VT"
37,0.0907615053473273,"SC","VT"
38,0.182207744809467,"SC","VT"
39,0.224722052848914,"SC","VT"
40,0.170481335911108,"SC","VT"
41,0.122513453469662,"SC","VT"
42,0.112960025162492,"SC","VT"
43,0.128881567416136,"SC","VT"
44,0.161713978140686,"SC","VT"
45,0.176966772848817,"SC","VT"
46,0.124671634413317,"SC","VT"
47,0.137712156067821,"SC","VT"
48,0.290980733858855,"SC","VT"
49,0.183754922273211,"SC","VT"
50,0.219342781663833,"SC","VT"
1,0.0286232216534881,"TN","VT"
2,0.0158598898438235,"TN","VT"
3,0.0114983714022509,"TN","VT"
4,0.0329336054881592,"TN","VT"
5,-0.0113895038254626,"TN","VT"
6,-0.0113918044095105,"TN","VT"
7,0.000505427781162235,"TN","VT"
8,0.0130897966543142,"TN","VT"
9,0.0024468556824961,"TN","VT"
10,-0.0187515583193728,"TN","VT"
11,0.0139345097646837,"TN","VT"
12,0.034617407416297,"TN","VT"
13,0.0127354985018888,"TN","VT"
14,0.0149746948508701,"TN","VT"
15,-0.0641323697421874,"TN","VT"
16,-0.0466004954549017,"TN","VT"
17,-0.000895896981764953,"TN","VT"
18,-0.00766454248166479,"TN","VT"
19,0.0223437598536699,"TN","VT"
20,0.0282485777242812,"TN","VT"
21,-0.029817641605885,"TN","VT"
22,0.000907204504987232,"TN","VT"
23,0.0327611049384325,"TN","VT"
24,-0.0144939917761339,"TN","VT"
25,-0.00716096014735067,"TN","VT"
26,0.00670194828259648,"TN","VT"
27,-0.00255717444784018,"TN","VT"
28,0.0662616650528371,"TN","VT"
29,-0.0329465542376164,"TN","VT"
30,-0.0215261630701188,"TN","VT"
31,0.0170324365217131,"TN","VT"
32,-0.00896245160950438,"TN","VT"
33,0.0130781428791534,"TN","VT"
34,0.0495202661567815,"TN","VT"
35,-0.0276731562964547,"TN","VT"
36,0.0115765003216245,"TN","VT"
37,0.030578095035322,"TN","VT"
38,0.00357423905386082,"TN","VT"
39,0.0193760860791878,"TN","VT"
40,0.0261552049838883,"TN","VT"
41,0.0158366442250267,"TN","VT"
42,0.00448516719129916,"TN","VT"
43,0.0256293753401857,"TN","VT"
44,0.058554452541474,"TN","VT"
45,-0.00989954174857264,"TN","VT"
46,-0.00989954174857264,"TN","VT"
47,0.0405963712123236,"TN","VT"
48,0.102275421328053,"TN","VT"
49,-0.0330590444118816,"TN","VT"
50,-0.0322494372820955,"TN","VT"
1,-0.06998347381671,"TX","VT"
2,-0.0727114940263253,"TX","VT"
3,-0.104672170037202,"TX","VT"
4,-0.110267920206215,"TX","VT"
5,-0.0249542180169217,"TX","VT"
6,0.0354903567516918,"TX","VT"
7,-0.0860991679309108,"TX","VT"
8,-0.0100782019779905,"TX","VT"
9,-0.142468017255308,"TX","VT"
10,-0.0512891910688657,"TX","VT"
11,0.038515182370704,"TX","VT"
12,-0.10597846127619,"TX","VT"
13,-0.115551581572383,"TX","VT"
14,-0.141789279545885,"TX","VT"
15,-0.0663130906701841,"TX","VT"
16,-0.0452970380171114,"TX","VT"
17,0.0336111536847927,"TX","VT"
18,0.0350894919919228,"TX","VT"
19,-0.140404022549827,"TX","VT"
20,-0.0408562583198437,"TX","VT"
21,-0.0738722712540862,"TX","VT"
22,-0.00841821914497851,"TX","VT"
23,0.00433634870776269,"TX","VT"
24,-0.0264965997772055,"TX","VT"
25,-0.0996084411833172,"TX","VT"
26,0.0146872246881428,"TX","VT"
27,-0.120769608193907,"TX","VT"
