county_name,municipality_name,year,pop
san diego,carlsbad,1971,15050
san diego,chula vista,1971,67700
san diego,coronado,1971,18950
san diego,del mar,1971,4020
san diego,el cajon,1971,52800
san diego,encinitas,1971,0
san diego,escondido,1971,38200
san diego,imperial beach,1971,19900
san diego,la mesa,1971,39150
san diego,lemon grove,1971,0
san diego,national city,1971,42050
san diego,oceanside,1971,41750
san diego,poway,1971,0
san diego,san diego,1971,697300
san diego,san marcos,1971,4540
san diego,santee,1971,0
san diego,solana beach,1971,0
san diego,unincorporated san diego,1971,295800
san diego,vista,1971,24800
san francisco,san francisco,1971,712800
san joaquin,escalon,1971,2400
san joaquin,lathrop,1971,0
san joaquin,lodi,1971,29300
san joaquin,manteca,1971,14350
san joaquin,ripon,1971,2710
san joaquin,stockton,1971,111200
san joaquin,tracy,1971,14850
san joaquin,unincorporated san joaquin,1971,118100
san luis obispo,arroyo grande,1971,7600
san luis obispo,atascadero,1971,0
san luis obispo,el paso de robles,1971,7225
san luis obispo,grover city,1971,6150
san luis obispo,morro bay,1971,7275
san luis obispo,pismo beach,1971,4160
san luis obispo,san luis obispo,1971,29150
san luis obispo,unincorporated san luis obispo,1971,47250
san mateo,atherton,1971,8050
san mateo,belmont,1971,23750
san mateo,brisbane,1971,2960
san mateo,burlingame,1971,27300
san mateo,colma,1971,520
san mateo,daly city,1971,68100
san mateo,east palo alto,1971,0
san mateo,foster city,1971,0
san mateo,half moon bay,1971,4320
san mateo,hillsborough,1971,8725
san mateo,menlo park,1971,26600
san mateo,millbrae,1971,20650
san mateo,pacifica,1971,35700
san mateo,portola valley,1971,4880
san mateo,redwood city,1971,55300
san mateo,san bruno,1971,36550
san mateo,san carlos,1971,25800
san mateo,san mateo,1971,78700
san mateo,south san francisco,1971,46900
san mateo,unincorporated san mateo,1971,79300
san mateo,woodside,1971,4740
santa barbara,buellton,1971,0
santa barbara,carpinteria,1971,7175
santa barbara,goleta,1971,0
santa barbara,guadalupe,1971,3180
santa barbara,lompoc,1971,25350
santa barbara,santa barbara,1971,71100
santa barbara,santa maria,1971,33000
santa barbara,solvang,1971,0
santa barbara,unincorporated santa barbara,1971,127900
santa clara,campbell,1971,23950
santa clara,cupertino,1971,18750
santa clara,gilroy,1971,13100
santa clara,los altos,1971,25050
santa clara,los altos hills,1971,6850
santa clara,los gatos,1971,22750
santa clara,milpitas,1971,28050
santa clara,monte sereno,1971,2900
santa clara,morgan hill,1971,5925
santa clara,mountain view,1971,54800
santa clara,palo alto,1971,55500
santa clara,san jose,1971,475000
santa clara,santa clara,1971,86000
santa clara,saratoga,1971,27300
santa clara,sunnyvale,1971,97800
santa clara,unincorporated santa clara,1971,140900
santa cruz,capitola,1971,5550
santa cruz,santa cruz,1971,32450
santa cruz,scotts valley,1971,4150
santa cruz,unincorporated santa cruz,1971,70800
santa cruz,watsonville,1971,15000
shasta,anderson,1971,5625
shasta,redding,1971,16650
shasta,shasta lake,1971,0
shasta,unincorporated shasta,1971,57100
sierra,loyalton,1971,930
sierra,unincorporated sierra,1971,1520
siskiyou,dorris,1971,850
siskiyou,dunsmuir,1971,2240
siskiyou,etna,1971,660
siskiyou,fort jones,1971,510
siskiyou,montague,1971,900
siskiyou,mt. shasta,1971,2240
siskiyou,tulelake,1971,820
siskiyou,unincorporated siskiyou,1971,16900
siskiyou,weed,1971,2950
siskiyou,yreka,1971,5300
solano,benicia,1971,7825
solano,dixon,1971,4540
solano,fairfield,1971,45700
solano,rio vista,1971,3160
solano,suisun city,1971,3000
solano,unincorporated solano,1971,16300
solano,vacaville,1971,23250
solano,vallejo,1971,72300
sonoma,cloverdale,1971,3290
sonoma,cotati,1971,1630
sonoma,healdsburg,1971,5425
sonoma,petaluma,1971,26100
sonoma,rohnert park,1971,6825
sonoma,santa rosa,1971,52400
sonoma,sebastopol,1971,3960
sonoma,sonoma,1971,4240
sonoma,unincorporated sonoma,1971,106600
sonoma,windsor,1971,0
stanislaus,ceres,1971,6450
stanislaus,hughson,1971,0
stanislaus,modesto,1971,65400
stanislaus,newman,1971,2550
stanislaus,oakdale,1971,6750
stanislaus,patterson,1971,3340
stanislaus,riverbank,1971,4050
stanislaus,turlock,1971,14650
stanislaus,unincorporated stanislaus,1971,93500
stanislaus,waterford,1971,2250
sutter,live oak,1971,2620
sutter,unincorporated sutter,1971,25650
sutter,yuba,1971,14300
tehama,corning,1971,3600
tehama,red bluff,1971,7750
tehama,tehama,1971,320
tehama,unincorporated tehama,1971,18250
trinity,unincorporated trinity,1971,7750
tulare,dinuba,1971,8050
tulare,exeter,1971,4550
tulare,farmersville,1971,3570
tulare,lindsay,1971,5400
tulare,porterville,1971,12900
tulare,tulare,1971,16700
tulare,unincorporated tulare,1971,109200
tulare,visalia,1971,28650
tulare,woodlake,1971,3420
tuolumne,sonora,1971,3110
tuolumne,unincorporated tuolumne,1971,19550
ventura,camarillo,1971,20250
ventura,fillmore,1971,6650
ventura,moorpark,1971,0
ventura,ojai,1971,5625
ventura,oxnard,1971,73600
ventura,port hueneme,1971,14900
ventura,san buenaventura,1971,58800
ventura,santa paula,1971,18000
ventura,simi valley,1971,61500
ventura,thousand oaks,1971,39100
ventura,unincorporated ventura,1971,89500
yolo,davis,1971,24750
yolo,unincorporated yolo,1971,44550
yolo,west sacramento,1971,0
yolo,winters,1971,2440
yolo,woodland,1971,21500
yuba,marysville,1971,9300
yuba,unincorporated yuba,1971,34300
yuba,wheatland,1971,1270
alameda,alameda,1972,72900
alameda,albany,1972,15050
alameda,berkeley,1972,112300
alameda,dublin,1972,0
alameda,emeryville,1972,3030
alameda,fremont,1972,109400
alameda,hayward,1972,95100
alameda,livermore,1972,43150
alameda,newark,1972,28600
alameda,oakland,1972,353400
alameda,piedmont,1972,10850
alameda,pleasanton,1972,26250
alameda,san leandro,1972,69300
alameda,unincorporated alameda,1972,133100
alameda,union city,1972,21450
alpine,unincorporated alpine,1972,600
amador,amador,1972,150
amador,ione,1972,2340
amador,jackson,1972,2140
amador,plymouth,1972,520
amador,sutter creek,1972,1560
amador,unincorporated amador,1972,6150
butte,biggs,1972,1180
butte,chico,1972,20750
butte,gridley,1972,3540
butte,oroville,1972,7525
butte,paradise,1972,0
butte,unincorporated butte,1972,75300
calaveras,angels camp,1972,1760
calaveras,unincorporated calaveras,1972,12300
colusa,colusa,1972,3840
colusa,unincorporated colusa,1972,6925
colusa,williams,1972,1560
contra costa,antioch,1972,30350
contra costa,brentwood,1972,3000
contra costa,clayton,1972,1610
contra costa,concord,1972,89900
contra costa,danville,1972,0
contra costa,el cerrito,1972,24500
contra costa,hercules,1972,220
contra costa,lafayette,1972,20550
contra costa,martinez,1972,17550
contra costa,moraga,1972,0
contra costa,oakley,1972,0
contra costa,orinda,1972,0
contra costa,pinole,1972,14100
contra costa,pittsburg,1972,22250
contra costa,pleasant hill,1972,25200
contra costa,richmond,1972,77100
contra costa,san pablo,1972,21150
contra costa,san ramon,1972,0
contra costa,unincorporated contra costa,1972,181400
contra costa,walnut creek,1972,41100
del norte,crescent city,1972,2740
del norte,unincorporated del norte,1972,12550
el dorado,placerville,1972,5325
el dorado,south lake tahoe,1972,15650
el dorado,unincorporated el dorado,1972,27600
fresno,clovis,1972,16350
fresno,coalinga,1972,6225
fresno,firebaugh,1972,3290
fresno,fowler,1972,2250
fresno,fresno,1972,171200
fresno,huron,1972,2000
fresno,kerman,1972,2780
fresno,kingsburg,1972,4080
fresno,mendota,1972,3210
fresno,orange cove,1972,3530
fresno,parlier,1972,2090
fresno,reedley,1972,8375
fresno,san joaquin,1972,1580
fresno,sanger,1972,10300
fresno,selma,1972,7800
fresno,unincorporated fresno,1972,182200
glenn,orland,1972,2910
glenn,unincorporated glenn,1972,10850
glenn,willows,1972,4200
humboldt,arcata,1972,10000
humboldt,blue lake,1972,1130
humboldt,eureka,1972,24450
humboldt,ferndale,1972,1350
humboldt,fortuna,1972,4270
humboldt,rio dell,1972,2800
humboldt,trinidad,1972,330
humboldt,unincorporated humboldt,1972,57500
imperial,brawley,1972,13600
imperial,calexico,1972,11000
imperial,calipatria,1972,1850
imperial,el centro,1972,20300
imperial,holtville,1972,3760
imperial,imperial,1972,3040
imperial,unincorporated imperial,1972,20950
imperial,westmorland,1972,1300
inyo,bishop,1972,3560
inyo,unincorporated inyo,1972,12900
kern,arvin,1972,5600
kern,bakersfield,1972,73800
kern,california city,1972,1910
kern,delano,1972,15100
kern,maricopa,1972,720
kern,mcfarland,1972,4350
kern,ridgecrest,1972,8575
kern,shafter,1972,5825
kern,taft,1972,4370
kern,tehachapi,1972,4340
kern,unincorporated kern,1972,208300
kern,wasco,1972,8475
kings,avenal,1972,0
kings,corcoran,1972,5325
kings,hanford,1972,15850
kings,lemoore,1972,4680
kings,unincorporated kings,1972,41400
lake,clearlake,1972,0
lake,lakeport,1972,3070
lake,unincorporated lake,1972,18750
lassen,susanville,1972,6725
lassen,unincorporated lassen,1972,10600
los angeles,agoura hills,1972,0
los angeles,alhambra,1972,62400
los angeles,arcadia,1972,45400
los angeles,artesia,1972,14650
los angeles,avalon,1972,1530
los angeles,azusa,1972,25700
los angeles,baldwin park,1972,46100
los angeles,bell,1972,22550
los angeles,bell gardens,1972,29600
los angeles,bellflower,1972,50800
los angeles,beverly hills,1972,33200
los angeles,bradbury,1972,830
los angeles,burbank,1972,88400
los angeles,calabasas,1972,0
los angeles,carson,1972,76300
los angeles,cerritos,1972,30600
los angeles,claremont,1972,24750
los angeles,commerce,1972,10450
los angeles,compton,1972,76900
los angeles,covina,1972,31600
los angeles,cudahy,1972,17050
los angeles,culver city,1972,36350
los angeles,diamond bar,1972,0
los angeles,downey,1972,87100
los angeles,duarte,1972,14800
los angeles,el monte,1972,70700
los angeles,el segundo,1972,15300
los angeles,gardena,1972,43300
los angeles,glendale,1972,131000
los angeles,glendora,1972,32550
los angeles,hawaiian gardens,1972,9600
los angeles,hawthorne,1972,54600
los angeles,hermosa beach,1972,17550
los angeles,hidden hills,1972,1530
los angeles,huntington park,1972,34300
los angeles,industry,1972,730
los angeles,inglewood,1972,89000
los angeles,irwindale,1972,810
los angeles,la canada flintridge,1972,0
los angeles,la habra heights,1972,0
los angeles,la mirada,1972,31250
los angeles,la puente,1972,30950
los angeles,la verne,1972,13700
los angeles,lakewood,1972,81600
los angeles,lancaster,1972,0
los angeles,lawndale,1972,24100
los angeles,lomita,1972,19450
los angeles,long beach,1972,360700
los angeles,los angeles,1972,2829100
los angeles,lynwood,1972,42800
los angeles,malibu,1972,0
los angeles,manhattan beach,1972,34600
los angeles,maywood,1972,17450
los angeles,monrovia,1972,30000
los angeles,montebello,1972,44250
los angeles,monterey park,1972,49500
los angeles,norwalk,1972,88900
los angeles,palmdale,1972,9650
los angeles,palos verdes estates,1972,13600
los angeles,paramount,1972,33750
los angeles,pasadena,1972,111000
los angeles,pico rivera,1972,53100
los angeles,pomona,1972,86900
los angeles,rancho palos verdes,1972,0
los angeles,redondo beach,1972,58100
los angeles,rolling hills,1972,1960
los angeles,rolling hills estates,1972,7025
los angeles,rosemead,1972,41100
los angeles,san dimas,1972,15700
los angeles,san fernando,1972,16400
los angeles,san gabriel,1972,29250
los angeles,san marino,1972,14000
los angeles,santa clarita,1972,0
los angeles,santa fe springs,1972,14800
los angeles,santa monica,1972,89400
los angeles,sierra madre,1972,11800
los angeles,signal hill,1972,5325
los angeles,south el monte,1972,14550
los angeles,south gate,1972,56700
los angeles,south pasadena,1972,23000
los angeles,temple city,1972,30500
los angeles,torrance,1972,135300
los angeles,unincorporated los angeles,1972,1038100
los angeles,vernon,1972,220
los angeles,walnut,1972,6000
los angeles,west covina,1972,69100
los angeles,west hollywood,1972,0
los angeles,westlake village,1972,0
los angeles,whittier,1972,73000
madera,chowchilla,1972,4470
madera,madera,1972,16700
madera,unincorporated madera,1972,22650
marin,belvedere,1972,2620
marin,corte madera,1972,8525
marin,fairfax,1972,7650
marin,larkspur,1972,11450
marin,mill valley,1972,13350
marin,novato,1972,33250
marin,ross,1972,2750
marin,san anselmo,1972,13100
marin,san rafael,1972,41150
marin,sausalito,1972,6425
marin,tiburon,1972,6525
marin,unincorporated marin,1972,65800
mariposa,unincorporated mariposa,1972,6675
mendocino,fort bragg,1972,4580
mendocino,point arena,1972,430
mendocino,ukiah,1972,10150
mendocino,unincorporated mendocino,1972,34500
mendocino,willits,1972,3230
merced,atwater,1972,12600
merced,dos palos,1972,2680
merced,gustine,1972,2850
merced,livingston,1972,3070
merced,los banos,1972,9350
merced,merced,1972,25600
merced,unincorporated merced,1972,53500
modoc,alturas,1972,2800
modoc,unincorporated modoc,1972,4950
mono,mammoth lakes,1972,0
mono,unincorporated mono,1972,5250
monterey,carmel-by-the-sea,1972,4590
monterey,del rey oaks,1972,1790
monterey,gonzales,1972,2600
monterey,greenfield,1972,2940
monterey,king city,1972,4210
monterey,marina,1972,0
monterey,monterey,1972,25900
monterey,pacific grove,1972,15400
monterey,salinas,1972,62900
monterey,sand city,1972,220
monterey,seaside,1972,35950
monterey,soledad,1972,4390
monterey,unincorporated monterey,1972,92700
napa,american canyon,1972,0
napa,calistoga,1972,2080
napa,napa,1972,41000
napa,st. helena,1972,3360
napa,unincorporated napa,1972,33750
napa,yountville,1972,2500
nevada,grass valley,1972,5225
nevada,nevada city,1972,2370
nevada,truckee,1972,0
nevada,unincorporated nevada,1972,20350
orange,aliso viejo,1972,0
orange,anaheim,1972,177500
orange,brea,1972,20050
orange,buena park,1972,62000
orange,costa mesa,1972,72900
orange,cypress,1972,35450
orange,dana point,1972,0
orange,fountain valley,1972,41950
orange,fullerton,1972,87700
orange,garden grove,1972,120500
orange,huntington beach,1972,129800
orange,irvine,1972,0
orange,la habra,1972,41750
orange,la palma,1972,11650
orange,laguna beach,1972,15050
orange,laguna hills,1972,0
orange,laguna niguel,1972,0
orange,laguna woods,1972,0
orange,lake forest,1972,0
orange,lake forest,1972,0
orange,los alamitos,1972,11350
orange,mission viejo,1972,0
orange,newport beach,1972,53600
orange,orange,1972,79400
orange,placentia,1972,25150
orange,rancho santa margarita,1972,0
orange,san clemente,1972,17950
orange,san juan capistrano,1972,6075
orange,santa ana,1972,164400
orange,seal beach,1972,26100
orange,stanton,1972,20850
orange,tustin,1972,25050
orange,unincorporated orange,1972,182100
orange,villa park,1972,3760
orange,westminster,1972,62000
orange,yorba linda,1972,17050
placer,auburn,1972,6575
placer,colfax,1972,780
placer,lincoln,1972,3300
placer,loomis,1972,0
placer,rocklin,1972,3150
placer,roseville,1972,18800
placer,unincorporated placer,1972,48300
plumas,portola,1972,1650
plumas,unincorporated plumas,1972,10650
riverside,banning,1972,11850
riverside,beaumont,1972,5825
riverside,blythe,1972,6975
riverside,calimesa,1972,0
riverside,canyon lake,1972,0
riverside,cathedral city,1972,0
riverside,coachella,1972,8525
riverside,corona,1972,28550
riverside,desert hot springs,1972,2860
riverside,eastvale,1972,0
riverside,hemet,1972,14400
riverside,indian wells,1972,900
riverside,indio,1972,17100
riverside,jurupa valley,1972,0
riverside,la quinta,1972,0
riverside,lake elsinore,1972,4050
riverside,menifee,1972,0
riverside,moreno valley,1972,0
riverside,murrieta,1972,0
riverside,norco,1972,15250
riverside,palm desert,1972,0
riverside,palm springs,1972,23650
riverside,perris,1972,4890
riverside,rancho mirage,1972,0
riverside,riverside,1972,145200
riverside,san jacinto,1972,4980
riverside,temecula,1972,0
riverside,unincorporated riverside,1972,188900
riverside,wildomar,1972,0
sacramento,citrus heights,1972,0
sacramento,elk grove,1972,0
sacramento,folsom,1972,7400
sacramento,galt,1972,3630
sacramento,isleton,1972,780
sacramento,rancho cordova,1972,0
sacramento,sacramento,1972,261900
sacramento,unincorporated sacramento,1972,384600
san benito,hollister,1972,8500
san benito,san juan bautista,1972,1150
san benito,unincorporated san benito,1972,9600
san bernardino,adelanto,1972,2420
san bernardino,apple valley,1972,0
san bernardino,barstow,1972,16950
san bernardino,big bear lake,1972,0
san bernardino,chino,1972,21400
san bernardino,chino hills,1972,0
san bernardino,colton,1972,19700
san bernardino,fontana,1972,22250
san bernardino,grand terrace,1972,0
san bernardino,hesperia,1972,0
san bernardino,highland,1972,0
san bernardino,loma linda,1972,0
san bernardino,montclair,1972,21900
san bernardino,needles,1972,4010
san bernardino,ontario,1972,64300
san bernardino,rancho cucamonga,1972,0
san bernardino,redlands,1972,36350
san bernardino,rialto,1972,29450
san bernardino,san bernardino,1972,107000
san bernardino,twentynine palms,1972,0
san bernardino,unincorporated san bernardino,1972,302600
